completed_steps,train_loss,validation_loss,learning_rate,grad_norm
8140,1.723792925477028,,5.330010797823242e-05,0.36542674881076354
8160,1.6561610847711563,,5.28162673260869e-05,0.3510169857894997
8180,1.7070892229676247,,5.233703904904778e-05,0.3748493097009081
8200,1.7139649540185928,1.685762733221054,5.186244285033337e-05,0.3586406437718523
8220,1.6484529674053192,,5.139249824271648e-05,0.36912918884310525
8240,1.7140842899680138,,5.0927224547722276e-05,0.37281292612358263
8260,1.6890881583094597,,5.046664089483373e-05,0.3550195475670451
8280,1.648895114660263,,5.0010766220705255e-05,0.3539173117049191
8300,1.6842304468154907,,4.955961926838411e-05,0.3599797830383244
8320,1.6936256512999535,,4.911321858653966e-05,0.3640324719766989
8340,1.6618440449237823,,4.867158252870097e-05,0.35248331616490836
8360,1.6556176841259003,,4.8234729252501985e-05,0.3644395443456669
8380,1.6764342933893204,,4.78026767189352e-05,0.3457360262981559
8400,1.7085301354527473,1.7165120661258697,4.73754426916131e-05,0.3687136891880438
8420,1.6403908431529999,,4.695304473603772e-05,0.35646739075413497
8440,1.6786277145147324,,4.653550021887866e-05,0.35615347173470396
8460,1.6609328910708427,,4.612282630725891e-05,0.34430535106520255
8480,1.6879162937402725,,4.571503996804908e-05,0.3588672424369595
8500,1.682897076010704,,4.5312157967169784e-05,0.3617055299484843
